SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISABSEE_N_T,DISABSEE_YSOME_T,DISABSEE_YLOT_T,DISABSEE_YALL_T,DISABSEE_Y_T,DISABSEE_TOT_T,DISABSEER_T,DISABSEE_N_F,DISABSEE_YSOME_F,DISABSEE_YLOT_F,DISABSEE_YALL_F,DISABSEE_Y_F,DISABSEE_TOT_F,DISABSEER_F,DISABSEE_N_M,DISABSEE_YSOME_M,DISABSEE_YLOT_M,DISABSEE_YALL_M,DISABSEE_Y_M,DISABSEE_TOT_M,DISABSEER_M,DISABSEE_N_U,DISABSEE_YSOME_U,DISABSEE_YLOT_U,DISABSEE_YALL_U,DISABSEE_Y_U,DISABSEE_TOT_U,DISABSEER_U,DISABSEE_N_R,DISABSEE_YSOME_R,DISABSEE_YLOT_R,DISABSEE_YALL_R,DISABSEE_Y_R,DISABSEE_TOT_R,DISABSEER_R,DISABSEER_N_FU,DISABSEE_YSOME_FU,DISABSEE_YLOT_FU,DISABSEE_YALL_FU,DISABSEE_Y_FU,DISABSEE_TOT_FU,DISABSEER_FU,DISABSEE_N_MU,DISABSEE_YSOME_MU,DISABSEE_YLOT_MU,DISABSEE_YALL_MU,DISABSEE_Y_MU,DISABSEE_TOT_MU,DISABSEER_MU,DISABSEE_N_FR,DISABSEE_YSOME_FR,DISABSEE_YLOT_FR,DISABSEE_YALL_FR,DISABSEE_Y_FR,DISABSEE_TOT_FR,DISABSEER_FR,DISABSEE_N_MR,DISABSEE_YSOME_MR,DISABSEE_YLOT_MR,DISABSEE_YALL_MR,DISABSEE_Y_MR,DISABSEE_TOT_MR,DISABSEER_MR
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001001,Myitkyina,မြစ်ကြီးနား,311727,4831,632,414,5877,317604,1.85041750103903,160057,2884,383,233,3500,163557,2.1399267533642705,151670,1947,249,181,2377,154047,1.54303556706719,241950,3700,518,338,4556,246506,1.84823087470488,69777,1131,114,76,1321,71098,1.857998818532167,125866,2218,317,194,2729,128595,2.1221664916987444,116084,1482,201,144,1827,117911,1.5494737556292457,34191,666,66,39,771,34962,2.2052514158228935,35586,465,48,37,550,36136,1.5220278946203232
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001002,Waingmaw,ဝိုင်းမော်,120610,4193,570,171,4934,125544,3.930096221245141,60213,2437,323,106,2866,63079,4.543508933242442,60397,1756,247,65,2068,62465,3.310653966221084,25833,721,74,28,823,26656,3.087484993997599,94777,3472,496,143,4111,98888,4.15722837958094,12968,407,41,16,464,13432,3.4544371649791543,12865,314,33,12,359,13224,2.7147610405323657,47245,2030,282,90,2402,49647,4.838157391181743,47532,1442,214,53,1709,49241,3.4706849982737964
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001003,Injangyang,အင်ဂျန်းယန်,1683,44,4,1,49,1732,2.8290993071593533,767,18,0,1,19,786,2.4173027989821882,916,26,4,0,30,946,3.171247357293869,441,4,0,0,4,445,0.8988764044943821,1242,40,4,1,45,1287,3.4965034965034967,200,1,0,0,1,201,0.4975124378109453,241,3,0,0,3,244,1.2295081967213115,567,17,0,1,18,585,3.076923076923077,675,23,4,0,27,702,3.8461538461538463
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001004,Tanai,တနိုင်း,58629,1256,104,30,1390,60019,2.315933287792199,27322,651,51,16,718,28040,2.5606276747503567,31307,605,53,14,672,31979,2.10137902998843,36828,507,58,22,587,37415,1.5688894828277427,21801,749,46,8,803,22604,3.552468589630154,17010,287,25,13,325,17335,1.874819728872224,19818,220,33,9,262,20080,1.3047808764940239,10312,364,26,3,393,10705,3.6711816907986923,11489,385,20,5,410,11899,3.4456677031683336
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001005,Chipwi,ချီဗွေ,19523,415,62,39,516,20039,2.574978791356854,9458,232,29,20,281,9739,2.8853064996406204,10065,183,33,19,235,10300,2.2815533980582523,2704,78,6,2,86,2790,3.0824372759856633,16819,337,56,37,430,17249,2.492898139022552,1345,49,3,2,54,1399,3.8598999285203717,1359,29,3,0,32,1391,2.3005032350826746,8113,183,26,18,227,8340,2.721822541966427,8706,154,30,19,203,8909,2.2785946795375462
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001006,Tsawlaw,ဆော့လော်,6304,179,27,8,214,6518,3.283215710340595,3061,90,13,3,106,3167,3.3470161035680457,3243,89,14,5,108,3351,3.222918531781558,360,8,0,0,8,368,2.1739130434782608,5944,171,27,8,206,6150,3.349593495934959,171,4,0,0,4,175,2.2857142857142856,189,4,0,0,4,193,2.072538860103627,2890,86,13,3,102,2992,3.4090909090909087,3054,85,14,5,104,3158,3.2932235592146926
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001007,Mohnyin,မိုးညှင်း,206079,2858,233,122,3213,209292,1.5351757353362767,105705,1772,144,73,1989,107694,1.846899548721377,100374,1086,89,49,1224,101598,1.2047481249630898,56004,552,43,43,638,56642,1.1263726563327567,150075,2306,190,79,2575,152650,1.68686537831641,29581,356,26,27,409,29990,1.3637879293097699,26423,196,17,16,229,26652,0.8592225724148281,76124,1416,118,46,1580,77704,2.0333573561206633,73951,890,72,33,995,74946,1.327622554906199
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001008,Mogaung,မိုးကောင်း,131406,945,135,122,1202,132608,0.9064309845559846,68389,567,79,72,718,69107,1.038968556007351,63017,378,56,50,484,63501,0.7621927213744666,24757,207,24,24,255,25012,1.0195106348952503,106649,738,111,98,947,107596,0.8801442432804193,13250,126,15,17,158,13408,1.178400954653938,11507,81,9,7,97,11604,0.8359186487418131,55139,441,64,55,560,55699,1.0054040467512881,51510,297,47,43,387,51897,0.7457078443840685
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001009,Hpakant,ဖားကန့်,326223,5055,333,97,5485,331708,1.6535627720766457,118043,2711,182,49,2942,120985,2.431706409885523,208180,2344,151,48,2543,210723,1.206797549389483,65355,462,28,12,502,65857,0.7622576187800841,260868,4593,305,85,4983,265851,1.8743581931232156,22784,232,17,6,255,23039,1.1068188723468901,42571,230,11,6,247,42818,0.5768601989817367,95259,2479,165,43,2687,97946,2.7433483756355543,165609,2114,140,42,2296,167905,1.367439921384116
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001010,Bhamo,ဗန်းမော်,131763,3566,405,143,4114,135877,3.0277383221590117,66639,2183,243,94,2520,69159,3.643777382553247,65124,1383,162,49,1594,66718,2.389160346533169,56927,1554,153,62,1769,58696,3.013833992094862,74836,2012,252,81,2345,77181,3.038312538059885,29126,946,93,39,1078,30204,3.569063700172163,27801,608,60,23,691,28492,2.4252421732416116,37513,1237,150,55,1442,38955,3.701707097933513,37323,775,102,26,903,38226,2.362266520169518
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001011,Shwegu,ရွှေကူ,93022,1425,184,153,1762,94784,1.8589635381498988,46580,835,104,91,1030,47610,2.163411048099139,46442,590,80,62,732,47174,1.5517022088438546,20505,160,18,39,217,20722,1.047196216581411,72517,1265,166,114,1545,74062,2.086090032675326,10615,93,13,22,128,10743,1.1914735176393931,9890,67,5,17,89,9979,0.8918729331596353,35965,742,91,69,902,36867,2.4466324897604905,36552,523,75,45,643,37195,1.7287269794327196
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001012,Momauk,မိုးမောက်,60679,1987,181,67,2235,62914,3.5524684489938645,30570,1154,118,43,1315,31885,4.1241963305629605,30109,833,63,24,920,31029,2.9649682555029164,20007,884,78,28,990,20997,4.714959279897128,40672,1103,103,39,1245,41917,2.9701553069160487,10274,524,49,18,591,10865,5.43948458352508,9733,360,29,10,399,10132,3.9380181602842477,20296,630,69,25,724,21020,3.444338725023787,20376,473,34,14,521,20897,2.4931808393549315
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001013,Mansi,မန်စီ,51882,929,94,40,1063,52945,2.0077438851638494,26157,555,54,23,632,26789,2.359177274254358,25725,374,40,17,431,26156,1.6478054748432482,7834,281,22,9,312,8146,3.8301006629020375,44048,648,72,31,751,44799,1.6763767048371614,3872,171,11,5,187,4059,4.607046070460704,3962,110,11,4,125,4087,3.058478101296795,22285,384,43,18,445,22730,1.957765068191817,21763,264,29,13,306,22069,1.386560333499479
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001014,Puta-O,ပူတာအို,58846,1847,276,106,2229,61075,3.649611133851822,29650,1044,167,52,1263,30913,4.085659754795716,29196,803,109,54,966,30162,3.2027053908891983,14967,892,105,14,1011,15978,6.327450244085618,43879,955,171,92,1218,45097,2.700844845555137,7669,531,62,10,603,8272,7.289651837524177,7298,361,43,4,408,7706,5.294575655333507,21981,513,105,42,660,22641,2.915065588975752,21898,442,66,50,558,22456,2.484859280370502
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,2406,121,8,11,140,2546,5.498821681068343,1180,61,6,8,75,1255,5.9760956175298805,1226,60,2,3,65,1291,5.034856700232377,1109,23,2,3,28,1137,2.4626209322779244,1297,98,6,8,112,1409,7.94889992902768,513,14,2,2,18,531,3.389830508474576,596,9,0,1,10,606,1.65016501650165,667,47,4,6,57,724,7.872928176795579,630,51,2,2,55,685,8.02919708029197
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001016,Machanbaw,မချမ်းဘော,8417,386,35,20,441,8858,4.978550462858433,4178,202,14,9,225,4403,5.110152168975699,4239,184,21,11,216,4455,4.848484848484849,2234,74,6,1,81,2315,3.4989200863930883,6183,312,29,19,360,6543,5.502063273727647,1101,31,2,0,33,1134,2.91005291005291,1133,43,4,1,48,1181,4.064352243861134,3077,171,12,9,192,3269,5.873355766289385,3106,141,17,10,168,3274,5.131337813072694
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001017,Nawngmun,နောင်မွန်း,6896,172,35,20,227,7123,3.186859469324723,3402,86,20,12,118,3520,3.3522727272727275,3494,86,15,8,109,3603,3.025256730502359,2196,35,3,2,40,2236,1.7889087656529516,4700,137,32,18,187,4887,3.8264784121137714,1108,19,3,0,22,1130,1.9469026548672566,1088,16,0,2,18,1106,1.62748643761302,2294,67,17,12,96,2390,4.01673640167364,2406,70,15,6,91,2497,3.644373247897477
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001018,Khaunglanhpu,ခေါင်လန်ဖူး,10973,620,61,1,682,11655,5.8515658515658515,5453,318,28,1,347,5800,5.982758620689655,5520,302,33,0,335,5855,5.721605465414176,441,9,0,0,9,450,2,10532,611,61,1,673,11205,6.006247211066488,208,5,0,0,5,213,2.3474178403755865,233,4,0,0,4,237,1.6877637130801686,5245,313,28,1,342,5587,6.121353141220691,5287,298,33,0,331,5618,5.891776432894268
MMR002,Kayah,ကယားပြည်နယ်,MMR002001,Loikaw,လွိုင်ကော်,123944,3943,395,119,4457,128401,3.4711567666918484,62813,2181,228,70,2479,65292,3.7967898057955027,61131,1762,167,49,1978,63109,3.1342597727740893,49451,1699,145,54,1898,51349,3.696274513622466,74493,2244,250,65,2559,77052,3.32113377978508,25563,939,86,29,1054,26617,3.959875267686065,23888,760,59,25,844,24732,3.4125828885654212,37250,1242,142,41,1425,38675,3.684550743374273,37243,1002,108,24,1134,38377,2.954894858899862
MMR002,Kayah,ကယားပြည်နယ်,MMR002002,Demoso,ဒီမောဆို,76394,2452,284,71,2807,79201,3.5441471698589666,38655,1407,160,43,1610,40265,3.9985098720973546,37739,1045,124,28,1197,38936,3.07427573453873,5554,55,8,4,67,5621,1.1919587262053015,70840,2397,276,67,2740,73580,3.7238379994563737,2862,36,5,2,43,2905,1.4802065404475044,2692,19,3,2,24,2716,0.8836524300441826,35793,1371,155,41,1567,37360,4.194325481798715,35047,1026,121,26,1173,36220,3.2385422418553285
MMR002,Kayah,ကယားပြည်နယ်,MMR002003,Hpruso,ဖရူဆို,28687,548,87,52,687,29374,2.3388030230816366,14535,315,51,36,402,14937,2.6913034745932918,14152,233,36,16,285,14437,1.974094340929556,4198,36,3,3,42,4240,0.9905660377358491,24489,512,84,49,645,25134,2.5662449271902603,2068,24,1,3,28,2096,1.3358778625954197,2130,12,2,0,14,2144,0.6529850746268656,12467,291,50,33,374,12841,2.9125457518884823,12022,221,34,16,271,12293,2.2045066297893112
MMR002,Kayah,ကယားပြည်နယ်,MMR002004,Shadaw,ရှားတော,6334,374,25,9,408,6742,6.051616730940373,3157,216,11,7,234,3391,6.90061928634621,3177,158,14,2,174,3351,5.192479856759177,1448,119,6,0,125,1573,7.946598855689765,4886,255,19,9,283,5169,5.4749467982201585,715,70,2,0,72,787,9.148665819567979,733,49,4,0,53,786,6.743002544529262,2442,146,9,7,162,2604,6.221198156682028,2444,109,10,2,121,2565,4.717348927875244
MMR002,Kayah,ကယားပြည်နယ်,MMR002005,Bawlakhe,ဘောလခဲ,10645,324,20,7,351,10996,3.1920698435794836,4767,141,10,6,157,4924,3.188464662875711,5878,183,10,1,194,6072,3.194993412384717,5239,220,12,3,235,5474,4.293021556448666,5406,104,8,4,116,5522,2.100688156465049,2320,93,7,3,103,2423,4.250928600907965,2919,127,5,0,132,3051,4.3264503441494595,2447,48,3,3,54,2501,2.1591363454618153,2959,56,5,1,62,3021,2.0523005627275737
MMR002,Kayah,ကယားပြည်နယ်,MMR002006,Hpasawng,ဖားဆောင်း,25297,268,22,7,297,25594,1.16042822536532,11540,132,10,6,148,11688,1.266255989048597,13757,136,12,1,149,13906,1.0714799367179635,3136,8,2,2,12,3148,0.3811944091486658,22161,260,20,5,285,22446,1.2697139802191928,1465,4,2,1,7,1472,0.4755434782608696,1671,4,0,1,5,1676,0.29832935560859186,10075,128,8,5,141,10216,1.380187940485513,12086,132,12,0,144,12230,1.177432542927228
MMR002,Kayah,ကယားပြည်နယ်,MMR002007,Mese,မယ်စဲ့,6300,16,2,1,19,6319,0.3006804874188954,2908,7,2,0,9,2917,0.30853616729516625,3392,9,0,1,10,3402,0.29394473838918284,1007,6,0,0,6,1013,0.5923000987166831,5293,10,2,1,13,5306,0.24500565397663024,436,3,0,0,3,439,0.683371298405467,571,3,0,0,3,574,0.5226480836236934,2472,4,2,0,6,2478,0.24213075060532688,2821,6,0,1,7,2828,0.24752475247524752
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003001,Hpa-An,ဘားအံ,403098,16644,1367,466,18477,421575,4.382850026685643,206616,9910,853,286,11049,217665,5.076149128247536,196482,6734,514,180,7428,203910,3.642783580991614,73899,1123,69,50,1242,75141,1.6528925619834711,329199,15521,1298,416,17235,346434,4.974973588042745,37474,678,38,30,746,38220,1.9518576661433802,36425,445,31,20,496,36921,1.343408900083963,169142,9232,815,256,10303,179445,5.741592131293711,160057,6289,483,160,6932,166989,4.151171634059728
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003002,Hlaingbwe,လှိုင်းဘွဲ့,255591,8799,1137,356,10292,265883,3.870875535479892,130059,4997,712,215,5924,135983,4.356426906304465,125532,3802,425,141,4368,129900,3.3625866050808315,15559,497,49,11,557,16116,3.4561926036237276,240032,8302,1088,345,9735,249767,3.897632593577214,7946,280,33,10,323,8269,3.90615552061918,7613,217,16,1,234,7847,2.9820313495603417,122113,4717,679,205,5601,127714,4.385580280940226,117919,3585,409,140,4134,122053,3.387053165428134
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003003,Hpapun,ဖာပွန်,33609,1308,116,52,1476,35085,4.206926036767849,16254,754,69,25,848,17102,4.958484387790902,17355,554,47,27,628,17983,3.49218706556192,16433,792,70,25,887,17320,5.121247113163972,17176,516,46,27,589,17765,3.3155080213903747,8307,482,47,12,541,8848,6.114376130198915,8126,310,23,13,346,8472,4.0840415486307835,7947,272,22,13,307,8254,3.719408771504725,9229,244,24,14,282,9511,2.9649879087372515
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003004,Thandaunggyi,သံတောင်ကြီး,90500,4906,534,112,5552,96052,5.7802023903718815,44638,2565,268,64,2897,47535,6.094456716103924,45862,2341,266,48,2655,48517,5.4723086753096855,20609,480,39,20,539,21148,2.54870436920749,69891,4426,495,92,5013,74904,6.6925664851009286,10087,263,20,13,296,10383,2.850813830299528,10522,217,19,7,243,10765,2.2573153738968883,34551,2302,248,51,2601,37152,7.000968992248062,35340,2124,247,41,2412,37752,6.389065479974571
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003005,Myawaddy,မြဝတီ,206948,3257,232,103,3592,210540,1.7060891042082262,100974,1782,124,53,1959,102933,1.9031797382763547,105974,1475,108,50,1633,107607,1.5175592665904636,114519,1882,135,44,2061,116580,1.7678847143592382,92429,1375,97,59,1531,93960,1.629416773094934,56261,1041,78,25,1144,57405,1.9928577650030483,58258,841,57,19,917,59175,1.5496408956485002,44713,741,46,28,815,45528,1.7901071867861538,47716,634,51,31,716,48432,1.478361413941196
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003006,Kawkareik,ကော့ကရိတ်,209851,9189,991,311,10491,220342,4.761234807708018,108566,5460,621,171,6252,114818,5.445139263878486,101285,3729,370,140,4239,105524,4.017095637011486,39488,3091,293,78,3462,42950,8.060535506402793,170363,6098,698,233,7029,177392,3.962410931721837,20113,1850,182,41,2073,22186,9.343730280356983,19375,1241,111,37,1389,20764,6.68946253130418,88453,3610,439,130,4179,92632,4.511399948182054,81910,2488,259,103,2850,84760,3.3624351109013686
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003007,Kyainseikgyi,ကြာအင်းဆိပ်ကြီး,244190,9451,943,265,10659,254849,4.182476682270678,123509,5026,485,143,5654,129163,4.377414584672081,120681,4425,458,122,5005,125686,3.9821459828461405,38511,1280,96,24,1400,39911,3.507804865826464,205679,8171,847,241,9259,214938,4.30775386390494,19806,696,58,15,769,20575,3.737545565006075,18705,584,38,9,631,19336,3.263342987174183,103703,4330,427,128,4885,108588,4.49865546837588,101976,3841,420,113,4374,106350,4.112834978843441
MMR004,Chin,ချင်းပြည်နယ်,MMR004001,Falam,ဖလမ်း,45124,2399,454,100,2953,48077,6.1422301724317245,22772,1348,270,64,1682,24454,6.878220332052017,22352,1051,184,36,1271,23623,5.3803496592304105,12240,383,55,18,456,12696,3.5916824196597354,32884,2016,399,82,2497,35381,7.0574602187614826,6433,213,32,11,256,6689,3.8271789505157723,5807,170,23,7,200,6007,3.32944897619444,16339,1135,238,53,1426,17765,8.027019420208275,16545,881,161,29,1071,17616,6.079700272479564
MMR004,Chin,ချင်းပြည်နယ်,MMR004002,Hakha,ဟားခါး,46781,1323,203,45,1571,48352,3.2490900066181334,24415,760,129,26,915,25330,3.6123174101855504,22366,563,74,19,656,23022,2.8494483537485884,24339,522,61,4,587,24926,2.3549707133114017,22442,801,142,41,984,23426,4.200461026210194,12831,290,44,2,336,13167,2.5518341307814993,11508,232,17,2,251,11759,2.134535249596054,11584,470,85,24,579,12163,4.76033873222067,10858,331,57,17,405,11263,3.5958448015626385
MMR004,Chin,ချင်းပြည်နယ်,MMR004003,Thantlang,ထန်တလန်,48957,1096,253,68,1417,50374,2.812959066184937,25173,621,158,43,822,25995,3.162146566647432,23784,475,95,25,595,24379,2.440625128184093,7561,21,4,1,26,7587,0.3426914458942929,41396,1075,249,67,1391,42787,3.2509874494589477,3990,11,2,1,14,4004,0.34965034965034963,3571,10,2,0,12,3583,0.3349148758024002,21183,610,156,42,808,21991,3.6742303669683047,20213,465,93,25,583,20796,2.803423735333718
MMR004,Chin,ချင်းပြည်နယ်,MMR004004,Tedim,တီးတိန်,84571,2421,469,162,3052,87623,3.483103751298175,43947,1360,288,101,1749,45696,3.8274684873949583,40624,1061,181,61,1303,41927,3.1077825744746823,13396,39,9,8,56,13452,0.4162949747249479,71175,2382,460,154,2996,74171,4.039314556902293,7132,22,5,4,31,7163,0.43277956163618597,6264,17,4,4,25,6289,0.3975194784544443,36815,1338,283,97,1718,38533,4.458516077128695,34360,1044,177,57,1278,35638,3.5860598237836014
MMR004,Chin,ချင်းပြည်နယ်,MMR004005,Tonzang,တွန်းဇံ,30959,719,157,43,919,31878,2.8828659263441874,15690,377,91,28,496,16186,3.0643766217719017,15269,342,66,15,423,15692,2.695641091001784,5074,113,33,7,153,5227,2.927109240482112,25885,606,124,36,766,26651,2.874188585794154,2623,62,19,5,86,2709,3.1746031746031744,2451,51,14,2,67,2518,2.660841938046068,13067,315,72,23,410,13477,3.042220078652519,12818,291,52,13,356,13174,2.7022923941096098
MMR004,Chin,ချင်းပြည်နယ်,MMR004006,Mindat,မင်းတပ်,40750,1527,216,107,1850,42600,4.342723004694836,21866,828,111,68,1007,22873,4.402570716565383,18884,699,105,39,843,19727,4.273330967709231,11159,287,38,21,346,11505,3.007388092133855,29591,1240,178,86,1504,31095,4.836790480784692,6049,153,25,11,189,6238,3.0298172491183073,5110,134,13,10,157,5267,2.980823998481109,15817,675,86,57,818,16635,4.917342951608055,13774,565,92,29,686,14460,4.744121715076072
MMR004,Chin,ချင်းပြည်နယ်,MMR004007,Matupi,မတူပီ,48310,2458,498,85,3041,51351,5.921987887285544,25497,1364,289,50,1703,27200,6.261029411764706,22813,1094,209,35,1338,24151,5.540143265289222,10575,224,45,7,276,10851,2.543544373790434,37735,2234,453,78,2765,40500,6.82716049382716,5467,135,29,5,169,5636,2.998580553584102,5108,89,16,2,107,5215,2.051773729626079,20030,1229,260,45,1534,21564,7.113708031905026,17705,1005,193,33,1231,18936,6.500844951415294
MMR004,Chin,ချင်းပြည်နယ်,MMR004008,Kanpetlet,ကန်ပက်လက်,20201,1098,147,47,1292,21493,6.011259479830643,10483,590,79,28,697,11180,6.2343470483005365,9718,508,68,19,595,10313,5.7694172403762245,4027,112,12,8,132,4159,3.173839865352248,16174,986,135,39,1160,17334,6.692050305757472,2057,64,5,5,74,2131,3.4725480994838103,1970,48,7,3,58,2028,2.8599605522682445,8426,526,74,23,623,9049,6.884738645154161,7748,460,61,16,537,8285,6.481593240796621
MMR004,Chin,ချင်းပြည်နယ်,MMR004009,Paletwa,ပလက်ဝ,94352,1929,506,266,2701,97053,2.7830154657764314,48841,990,279,173,1442,50283,2.867768430682338,45511,939,227,93,1259,46770,2.6918965148599527,9298,86,13,9,108,9406,1.1482032745056348,85054,1843,493,257,2593,87647,2.958458361381451,4810,50,9,5,64,4874,1.3130898645876077,4488,36,4,4,44,4532,0.9708737864077669,44031,940,270,168,1378,45409,3.0346407099914114,41023,903,223,89,1215,42238,2.8765566551446566
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005001,Sagaing,စစ်ကိုင်း,302659,3735,415,385,4535,307194,1.4762658124833168,161049,2222,258,245,2725,163774,1.6638782712762712,141610,1513,157,140,1810,143420,1.2620276112118254,80335,918,107,72,1097,81432,1.3471362609293644,222324,2817,308,313,3438,225762,1.5228426395939088,42248,531,60,42,633,42881,1.4761782607681724,38087,387,47,30,464,38551,1.2036004254104953,118801,1691,198,203,2092,120893,1.7304558576592526,103523,1126,110,110,1346,104869,1.28350608854857
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005002,Myinmu,မြင်းမူ,104804,1758,191,233,2182,106986,2.039519189426654,56727,1028,127,155,1310,58037,2.257180763995382,48077,730,64,78,872,48949,1.7814459948109256,16346,170,25,17,212,16558,1.280347868100012,88458,1588,166,216,1970,90428,2.178528774273455,8701,108,19,11,138,8839,1.5612625862654146,7645,62,6,6,74,7719,0.9586734032905817,48026,920,108,144,1172,49198,2.3822106589698766,40432,668,58,72,798,41230,1.935483870967742
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005003,Myaung,မြောင်,103969,1833,301,308,2442,106411,2.2948755297854544,57250,1092,193,199,1484,58734,2.5266455545340007,46719,741,108,109,958,47677,2.009354615433018,7546,198,22,29,249,7795,3.1943553559974345,96423,1635,279,279,2193,98616,2.223777074714042,4104,130,16,22,168,4272,3.932584269662921,3442,68,6,7,81,3523,2.2991768379222255,53146,962,177,177,1316,54462,2.4163637031324594,43277,673,102,102,877,44154,1.9862300131358428
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005004,Shwebo,ရွှေဘို,262744,3357,344,362,4063,266807,1.522823614073094,140645,2091,215,220,2526,143171,1.7643237806539032,122099,1266,129,142,1537,123636,1.2431654210747678,78691,892,83,73,1048,79739,1.3142878641568116,184053,2465,261,289,3015,187068,1.6117133876451344,41573,598,45,42,685,42258,1.620994841213498,37118,294,38,31,363,37481,0.9684907019556575,99072,1493,170,178,1841,100913,1.8243437416388373,84981,972,91,111,1174,86155,1.362660321513551
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005005,Khin-U,ခင်ဦး,144320,1758,196,183,2137,146457,1.4591313491331925,77239,1035,130,124,1289,78528,1.6414527302363486,67081,723,66,59,848,67929,1.248362260595622,11180,138,4,12,154,11334,1.3587436033174518,133140,1620,192,171,1983,135123,1.4675517861503962,6049,81,2,8,91,6140,1.482084690553746,5131,57,2,4,63,5194,1.2129380053908356,71190,954,128,116,1198,72388,1.6549704370890201,61950,666,64,55,785,62735,1.2512951303100344
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005006,Wetlet,ဝက်လက်,192156,3411,331,318,4060,196216,2.069148285562849,103663,2067,208,189,2464,106127,2.3217465866367655,88493,1344,123,129,1596,90089,1.7715814361353772,10690,100,9,15,124,10814,1.1466617347882373,181466,3311,322,303,3936,185402,2.122954444935869,5807,65,5,6,76,5883,1.2918578956314806,4883,35,4,9,48,4931,0.9734333806530114,97856,2002,203,183,2388,100244,2.3821874625912773,83610,1309,119,120,1548,85158,1.8177975058127245
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005007,Kanbalu,ကန့်ဘလူ,291442,3380,448,291,4119,295561,1.393620944576585,153235,1937,257,188,2382,155617,1.5306810952530894,138207,1443,191,103,1737,139944,1.2412107700222945,24856,123,19,24,166,25022,0.6634161937495004,266586,3257,429,267,3953,270539,1.4611571714244527,12961,61,8,16,85,13046,0.6515407021309214,11895,62,11,8,81,11976,0.6763527054108216,140274,1876,249,172,2297,142571,1.6111270875563755,126312,1381,180,95,1656,127968,1.2940735183795948
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005008,Kyunhla,ကျွန်းလှ,103240,653,97,97,847,104087,0.8137423501493943,52437,397,60,68,525,52962,0.9912767644726407,50803,256,37,29,322,51125,0.6298288508557457,12046,89,7,6,102,12148,0.8396443859071453,91194,564,90,91,745,91939,0.810319886011377,6468,51,2,6,59,6527,0.903937490424391,5578,38,5,0,43,5621,0.764988436221313,45969,346,58,62,466,46435,1.0035533541509636,45225,218,32,29,279,45504,0.613132911392405
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005009,Ye-U,ရေဦး,116195,1692,202,201,2095,118290,1.7710710964578578,65499,1119,123,127,1369,66868,2.0473171023509003,50696,573,79,74,726,51422,1.41184706934775,20367,69,6,16,91,20458,0.4448137647863917,95828,1623,196,185,2004,97832,2.0484095183580013,10813,52,3,10,65,10878,0.597536311822026,9554,17,3,6,26,9580,0.27139874739039666,54686,1067,120,117,1304,55990,2.3289873191641366,41142,556,76,68,700,41842,1.6729601835476318
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005010,Tabayin,ဒီပဲယင်း,137516,2704,310,285,3299,140815,2.342790185704648,74375,1654,197,193,2044,76419,2.67472748923697,63141,1050,113,92,1255,64396,1.948878812348593,4231,70,4,3,77,4308,1.787372330547818,133285,2634,306,282,3222,136507,2.3603185184642546,2262,42,2,1,45,2307,1.950585175552666,1969,28,2,2,32,2001,1.5992003998000999,72113,1612,195,192,1999,74112,2.6972689982728846,61172,1022,111,90,1223,62395,1.9600929561663594
