SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISWALK_N_T,DISWALK_YSOME_T,DISWALK_YLOT_T,DISWALK_YALL_T,DISWALK_Y_T,DISWALK_TOT_T,DISWALKR_T,DISWALK_N_F,DISWALK_YSOME_F,DISWALK_YLOT_F,DISWALK_YALL_F,DISWALK_Y_F,DISWALK_TOT_F,DISWALKR_F,DISWALK_N_M,DISWALK_YSOME_M,DISWALK_YLOT_M,DISWALK_YALL_M,DISWALK_Y_M,DISWALK_TOT_M,DISWALKR_M,DISWALK_N_U,DISWALK_YSOME_U,DISWALK_YLOT_U,DISWALK_YALL_U,DISWALK_Y_U,DISWALK_TOT_U,DISWALKR_U,DISWALK_N_R,DISWALK_YSOME_R,DISWALK_YLOT_R,DISWALK_YALL_R,DISWALK_Y_R,DISWALK_TOT_R,DISWALKR_R,DISWALK_N_FU,DISWALK_YSOME_FU,DISWALK_YLOT_FU,DISWALK_YALL_FU,DISWALK_Y_FU,DISWALK_TOT_FU,DISWALKR_FU,DISWALK_N_MU,DISWALK_YSOME_MU,DISWALK_YLOT_MU,DISWALK_YALL_MU,DISWALK_Y_MU,DISWALK_TOT_MU,DISWALKR_MU,DISWALK_N_FR,DISWALK_YSOME_FR,DISWALK_YLOT_FR,DISWALK_YALL_FR,DISWALK_Y_FR,DISWALK_TOT_FR,DISWALKR_FR,DISWALK_N_MR,DISWALK_YSOME_MR,DISWALK_YLOT_MR,DISWALK_YALL_MR,DISWALK_Y_MR,DISWALK_TOT_MR,DISWALKR_MR
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017020,Pantanaw,ပန်းတနော်,256341,5855,1488,912,8255,264596,3.119850640221318,131946,3268,781,479,4528,136474,3.317848088280552,124395,2587,707,433,3727,128122,2.9089461606905918,19635,110,44,31,185,19820,0.9334006054490415,236706,5745,1444,881,8070,244776,3.296891852142367,10330,63,23,19,105,10435,1.0062290368950648,9305,47,21,12,80,9385,0.8524240809802877,121616,3205,758,460,6850,132889,5.154677964316083,115090,2540,686,421,3647,118737,3.0714941425166544
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017021,Nyaungdon,ညောင်တုန်း,209346,4700,1134,726,6560,215906,3.038359285985568,106443,2725,620,405,3750,110193,3.403119980398029,102903,1975,514,321,2810,105713,2.6581404368431505,23984,313,96,62,471,24455,1.9259865058270291,185362,4387,1038,664,6089,191451,3.180448260912714,12617,183,51,38,272,12889,2.1103266351152143,11367,130,45,24,199,11566,1.7205602628393566,93826,2542,569,367,5932,103236,5.746057576814289,91536,1845,469,297,2611,94147,2.773322570023474
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017022,Danubyu,ဓနုဖြူ,174599,3402,855,497,4754,179353,2.65063868460522,90981,1848,468,281,2597,93578,2.7752249460343243,83618,1554,387,216,2157,85775,2.514718740891868,21442,182,77,61,320,21762,1.4704530833563092,153157,3220,778,436,4434,157591,2.813612452487769,11615,96,47,27,170,11785,1.4425116673737801,9827,86,30,34,150,9977,1.503457953292573,79366,1752,421,254,5905,87698,6.733334853702479,73791,1468,357,182,2007,75798,2.647827119449062
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017023,Pyapon,ဖျာပုံ,302371,8859,1998,894,11751,314122,3.740903215947944,152377,4737,978,424,6139,158516,3.872795175250448,149994,4122,1020,470,5612,155606,3.6065447347788644,50795,1223,292,176,1691,52486,3.2218115306938993,251576,7636,1706,718,10060,261636,3.8450366157562414,25915,673,145,88,906,26821,3.3779501137168633,24880,550,147,88,785,25665,3.058640171439704,126462,4064,833,336,12991,144686,8.97875399140207,125114,3572,873,382,4827,129941,3.714762853910621
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017024,Bogale,ဘိုကလေး,310166,9023,2381,1095,12499,322665,3.873677033455751,156755,4824,1252,538,6614,163369,4.04850369409129,153411,4199,1129,557,5885,159296,3.694380273202089,41923,937,254,110,1301,43224,3.009901906348325,268243,8086,2127,985,11198,279441,4.007285974499089,21969,530,145,50,725,22694,3.1946770071384507,19954,407,109,60,576,20530,2.805650267900633,134786,4294,1107,488,8668,149343,5.804088574623518,133457,3792,1020,497,5309,138766,3.82586512546301
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017025,Kyaiklat,ကျိုက်လတ်,189065,3055,749,471,4275,193340,2.2111306506672186,96189,1707,363,244,2314,98503,2.3491670304457735,92876,1348,386,227,1961,94837,2.0677583643514663,24019,331,74,55,460,24479,1.8791617304628458,165046,2724,675,416,3815,168861,2.259254653235501,12488,201,34,37,272,12760,2.1316614420062696,11531,130,40,18,188,11719,1.6042324430412152,83701,1506,329,207,2883,88626,3.2529957348859253,81345,1218,346,209,1773,83118,2.13311196130802
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017026,Dedaye,ဒေးဒရဲ,198941,2916,650,419,3985,202926,1.9637700442525847,101278,1509,325,200,2034,103312,1.9687935573795878,97663,1407,325,219,1951,99614,1.9585600417611981,15023,216,57,24,297,15320,1.9386422976501303,183918,2700,593,395,3688,187606,1.965821988635758,7924,119,33,13,165,8089,2.0398071455062428,7099,97,24,11,132,7231,1.825473655096114,93354,1390,292,187,3911,99134,3.9451651300260253,90564,1310,301,208,1819,92383,1.9689769762835152
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018001,Zay Yar Thi Ri,ဇေယျာသီရိ,110364,672,158,99,929,111293,0.834733541193067,55160,355,79,57,491,55651,0.8822842356830964,55204,317,79,42,438,55642,0.7871751554581072,34788,227,57,34,318,35106,0.9058280635788754,75576,445,101,65,611,76187,0.8019740900678594,16093,106,28,15,149,16242,0.9173747075483315,18695,121,29,19,169,18864,0.8958863443596268,39067,249,51,42,1805,41214,4.3795797544523705,36509,196,50,23,269,36778,0.7314155201479146
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018002,Za Bu Thi Ri,ဇမ္ဗူသီရိ,109515,674,154,116,944,110459,0.8546157397767498,58708,367,80,57,504,59212,0.8511788151050463,50807,307,74,59,440,51247,0.8585868441079478,103733,614,144,105,863,104596,0.825079352938927,5782,60,10,11,81,5863,1.3815452839843085,55718,334,76,53,463,56181,0.8241220341396558,48015,280,68,52,400,48415,0.8261902303005266,2990,33,4,4,1936,4967,38.97724984900342,2792,27,6,7,40,2832,1.4124293785310735
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018003,Tatkon,တပ်ကုန်း,213982,2364,511,236,3111,217093,1.433026398824467,111665,1313,265,135,1713,113378,1.510875125685759,102317,1051,246,101,1398,103715,1.3479246010702406,41218,348,82,35,465,41683,1.1155626994218266,172764,2016,429,201,2646,175410,1.5084658799384298,21824,197,33,20,250,22074,1.132554136087705,19394,151,49,15,215,19609,1.0964353103166913,89841,1116,232,115,5774,97078,5.947794556954202,82923,900,197,86,1183,84106,1.4065583906023351
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018004,Det Khi Na Thi Ri,ဒက္ခိဏသီရိ,51011,215,58,44,317,51328,0.6175966334164588,24099,119,34,26,179,24278,0.7372930224894967,26912,96,24,18,138,27050,0.5101663585951941,23121,52,10,11,73,23194,0.31473656980253517,27890,163,48,33,244,28134,0.8672780265870477,10209,23,6,6,35,10244,0.34166341272940254,12912,29,4,5,38,12950,0.29343629343629346,13890,96,28,20,185,14219,1.3010760250369224,14000,67,20,13,100,14100,0.7092198581560284
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018005,Poke Ba Thi Ri,ပုဗ္ဗသီရိ,115104,916,314,157,1387,116491,1.1906499214531594,58433,496,158,78,732,59165,1.2372179498014029,56671,420,156,79,655,57326,1.1425880054425566,43916,393,84,44,521,44437,1.1724463847694488,71188,523,230,113,866,72054,1.2018763704999027,22157,209,34,19,262,22419,1.168651590169053,21759,184,50,25,259,22018,1.1763102915796166,36276,287,124,59,859,37605,2.2842707086823557,34912,236,106,54,396,35308,1.1215588535176164
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018006,Pyinmana,ပျဉ်းမနား,184323,2208,624,410,3242,187565,1.7284674646122675,94994,1271,335,234,1840,96834,1.9001590350496729,89329,937,289,176,1402,90731,1.545227099888682,70752,864,241,153,1258,72010,1.746979586168588,113571,1344,383,257,1984,115555,1.7169313314006316,37032,536,143,85,764,37796,2.0213779235897977,33720,328,98,68,494,34214,1.4438533933477524,57962,735,192,149,1546,60584,2.5518288657071175,55609,609,191,108,908,56517,1.6065962453774971
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018007,Lewe,လယ်ဝေး,280491,2770,705,427,3902,284393,1.3720450222051879,144181,1525,349,203,2077,146258,1.420093259855871,136310,1245,356,224,1825,138135,1.321171317913635,29846,250,64,48,362,30208,1.1983580508474576,250645,2520,641,379,3540,254185,1.3926864291756003,15528,123,35,24,182,15710,1.158497772119669,14318,127,29,24,180,14498,1.2415505586977513,128653,1402,314,179,2971,133519,2.225151476568878,121992,1118,327,200,1645,123637,1.3305078576801443
MMR018,Naypyitaw  Council,နေပြည်တော်,MMR018008,Oke Ta Ra Thi Ri,ဥတ္တရသီရိ,80691,754,122,53,929,81620,1.1382014212202891,39831,401,48,31,480,40311,1.190741981096971,40860,353,74,22,449,41309,1.086930208913312,23754,171,21,9,201,23955,0.839073262366938,56937,583,101,44,728,57665,1.26246423307032,11405,81,6,4,91,11496,0.7915796798886569,12349,90,15,5,110,12459,0.8828958985472349,28426,320,42,27,731,29546,2.4741081703107017,28511,263,59,17,339,28850,1.175043327556326
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007001,Bago,ပဲခူး,484990,4525,1170,749,6444,491434,1.3112645848679578,252487,2432,587,399,3418,255905,1.3356519020730349,232503,2093,583,350,3026,235529,1.2847674808622291,250893,2467,655,409,3531,254424,1.3878407697387038,234097,2058,515,340,2913,237010,1.2290620648917767,133253,1352,359,217,1928,135181,1.4262359355234833,117640,1115,296,192,1603,119243,1.3443137123353153,119234,1080,228,182,1606,122330,1.3128423117796126,114863,978,287,158,1423,116286,1.2237070670588033
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007002,Thanatpin,သနပ်ပင်,143409,1295,354,229,1878,145287,1.292613929670239,75158,699,188,106,993,76151,1.30398812884926,68251,596,166,123,885,69136,1.2800856283267763,15618,139,31,34,204,15822,1.2893439514599925,127791,1156,323,195,1674,129465,1.2930135557872786,8337,75,13,16,104,8441,1.2320815069304585,7281,64,18,18,100,7381,1.3548299688389107,66821,624,175,90,2379,70089,3.3942558746736298,60970,532,148,105,785,61755,1.2711521334304916
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007003,Kawa,ကဝ,194584,1821,556,402,2779,197363,1.4080653415280473,102059,980,299,221,1500,103559,1.4484496760300891,92525,841,257,181,1279,93804,1.363481301437039,17148,153,59,36,248,17396,1.4256150839273396,177436,1668,497,366,2531,179967,1.406368945417771,9204,83,34,25,142,9346,1.5193665739353734,7944,70,25,11,106,8050,1.3167701863354038,92855,897,265,196,2247,96460,2.3294629898403483,84581,771,232,170,1173,85754,1.3678662219838142
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007004,Waw,ဝေါ,173296,1878,498,342,2718,176014,1.5441953480973105,90910,998,248,159,1405,92315,1.5219628446081352,82386,880,250,183,1313,83699,1.5687164721203362,22908,148,47,40,235,23143,1.0154258307047488,150388,1730,451,302,2483,152871,1.6242452786990338,12276,77,18,20,115,12391,0.9280929707045437,10632,71,29,20,120,10752,1.1160714285714286,78634,921,230,139,2648,82572,3.206898222157632,71754,809,221,163,1193,72947,1.6354339451930853
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007005,Nyaunglebin,ညောင်လေးပင်,196563,1963,573,384,2920,199483,1.4637838813332464,103398,1128,287,206,1621,105019,1.543530218341443,93165,835,286,178,1299,94464,1.3751270325203253,58361,586,174,123,883,59244,1.4904462899196544,138202,1377,399,261,2037,140239,1.4525203402762425,30867,350,99,65,514,31381,1.6379337815875847,27494,236,75,58,369,27863,1.3243369342856117,72531,778,188,141,2397,76035,3.1524955612546854,65671,599,211,120,930,66601,1.3963754297983513
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007006,Kyauktaga,ကျောက်တံခါး,247836,2387,581,408,3376,251212,1.343884846265306,129464,1239,272,213,1724,131188,1.3141445863950971,118372,1148,309,195,1652,120024,1.376391388388989,31257,261,83,55,399,31656,1.2604245640636846,216579,2126,498,353,2977,219556,1.3559183078576764,16581,144,43,39,226,16807,1.3446778128160886,14676,117,40,16,173,14849,1.165061620311132,112883,1095,229,174,2605,116986,2.2267621766707126,103696,1031,269,179,1479,105175,1.4062277157119087
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007007,Daik-U,ဒိုက်ဦး,200354,1474,412,290,2176,202530,1.0744087295709277,105045,752,220,151,1123,106168,1.057757516389119,95309,722,192,139,1053,96362,1.0927544052634857,38029,287,100,61,448,38477,1.1643319385606987,162325,1187,312,229,1728,164053,1.0533181349929597,20186,152,55,30,237,20423,1.1604563482348333,17843,135,45,31,211,18054,1.1687160740002216,84859,600,165,121,2384,88129,2.70512544111473,77466,587,147,108,842,78308,1.075241354650866
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007008,Shwegyin,ရွှေကျင်,104996,1759,480,227,2466,107462,2.2947646609964454,53091,929,241,109,1279,54370,2.35240022070995,51905,830,239,118,1187,53092,2.2357417313342878,24149,286,89,55,430,24579,1.7494609219252208,80847,1473,391,172,2036,82883,2.456474789763884,12342,164,46,33,243,12585,1.9308700834326578,11807,122,43,22,187,11994,1.5591128897782225,40749,765,195,76,1922,43707,4.397464936966618,40098,708,196,96,1000,41098,2.433208428633997
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007009,Taungoo,တောင်ငူ,257629,3128,826,473,4427,262056,1.6893335775559422,134513,1719,424,258,2401,136914,1.7536555794148152,123116,1409,402,215,2026,125142,1.6189608604625145,106680,1271,380,258,1909,108589,1.7580049544613174,150949,1857,446,215,2518,153467,1.6407436126333348,56867,764,194,150,1108,57975,1.9111686071582579,49813,507,186,108,801,50614,1.58256608843403,77646,955,230,108,2329,81268,2.8658266476349854,73303,902,216,107,1225,74528,1.6436775440103049
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007010,Yedashe,ရေတာရှည်,210525,2111,584,373,3068,213593,1.4363766602838108,108692,1126,279,198,1603,110295,1.4533750396663494,101833,985,305,175,1465,103298,1.4182268775774942,24011,257,82,70,409,24420,1.6748566748566749,186514,1854,502,303,2659,189173,1.40559170706179,12827,146,38,45,229,13056,1.7539828431372548,11184,111,44,25,180,11364,1.583949313621964,95865,980,241,153,2667,99906,2.6695093387784516,90649,874,261,150,1285,91934,1.3977418582896426
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007011,Kyaukkyi,ကျောက်ကြီး,110722,1780,449,378,2607,113329,2.3003820734322193,57770,874,198,200,1272,59042,2.154398563734291,52952,906,251,178,1335,54287,2.4591522832353974,10562,202,34,17,253,10815,2.339343504392048,100160,1578,415,361,2354,102514,2.296271728739489,5638,96,18,12,126,5764,2.1859819569743233,4924,106,16,5,127,5051,2.514353593347852,52132,778,180,188,2520,55798,4.5162909064841035,48028,800,235,173,1208,49236,2.4534893167600944
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007012,Phyu,ဖြူး,252226,3511,994,542,5047,257273,1.9617293691914814,133394,1951,531,274,2756,136150,2.024237972824091,118832,1560,463,268,2291,121123,1.8914657001560395,63045,564,163,108,835,63880,1.307138384470883,189181,2947,831,434,4212,193393,2.1779485296779098,33766,299,88,47,434,34200,1.2690058479532165,29279,265,75,61,401,29680,1.351078167115903,99628,1652,443,227,3468,105418,3.2897607619192164,89553,1295,388,207,1890,91443,2.0668613234473936
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007013,Oktwin,အုတ်တွင်း,156588,2339,569,332,3240,159828,2.027179217658983,82644,1342,297,164,1803,84447,2.1350669650786886,73944,997,272,168,1437,75381,1.906315915151033,13874,179,58,32,269,14143,1.9020009898889911,142714,2160,511,300,2971,145685,2.039331434258846,7505,113,29,15,157,7662,2.0490733489950403,6369,66,29,17,112,6481,1.7281283752507328,75139,1229,268,149,3968,80753,4.913749334390054,67575,931,243,151,1325,68900,1.9230769230769231
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007014,Htantabin,ထန်းတပင်,114988,1702,384,202,2288,117276,1.9509533067294245,60670,966,191,116,1273,61943,2.0551151865424666,54318,736,193,86,1015,55333,1.834348399689155,9702,136,33,18,187,9889,1.8909899888765296,105286,1566,351,184,2101,107387,1.9564751785597885,5130,81,22,10,113,5243,2.155254625214572,4572,55,11,8,74,4646,1.5927679724494186,55540,885,169,106,2806,59506,4.7154908748697615,49746,681,182,78,941,50687,1.8564918026318384
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008001,Pyay,ပြည်,247760,2832,640,411,3883,251643,1.5430590161458893,129830,1588,341,214,2143,131973,1.6238169928697537,117930,1244,299,197,1740,119670,1.453998495863625,133043,1221,343,254,1818,134861,1.348054663690763,114717,1611,297,157,2065,116782,1.768251956637153,70980,665,184,129,978,71958,1.359126156924873,62063,556,159,125,840,62903,1.3353894090901863,58850,923,157,85,2325,62340,3.7295476419634266,55867,688,140,72,900,56767,1.5854281536808357
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008002,Paukkhaung,ပေါက်ခေါင်း,122638,1583,424,211,2218,124856,1.7764464663292112,62704,870,227,114,1211,63915,1.8947039036219981,59934,713,197,97,1007,60941,1.6524179124070824,13810,139,51,37,227,14037,1.6171546626772102,108828,1444,373,174,1991,110819,1.796623322715419,7434,76,27,23,126,7560,1.6666666666666667,6376,63,24,14,101,6477,1.5593639030415316,55270,794,200,91,2250,58605,3.839262861530586,53558,650,173,83,906,54464,1.6634841363102233
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008003,Padaung,ပန်းတောင်း,140714,2718,550,232,3500,144214,2.4269488399184547,73005,1537,285,103,1925,74930,2.5690644601628185,67709,1181,265,129,1575,69284,2.2732521217019803,17199,350,81,48,479,17678,2.709582531960629,123515,2368,469,184,3021,126536,2.3874628564203073,9218,199,48,26,273,9491,2.8764092297966495,7981,151,33,22,206,8187,2.516184194454623,63787,1338,237,77,2737,68176,4.014609246655715,59728,1030,232,107,1369,61097,2.2406992160007855
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008004,Paungde,ပေါင်းတည်,134412,2288,567,294,3149,137561,2.289166260786124,69603,1278,307,161,1746,71349,2.4471260984736998,64809,1010,260,133,1403,66212,2.1189512475080043,24882,419,99,55,573,25455,2.2510312315851504,109530,1869,468,239,2576,112106,2.297825272509946,13162,241,54,24,319,13481,2.3662933016838514,11720,178,45,31,254,11974,2.1212627359278438,56441,1037,253,137,3079,60947,5.051930365727599,53089,832,215,102,1149,54238,2.1184409454625905
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008005,Thegon,သဲကုန်း,128595,1648,425,289,2362,130957,1.803645471414281,67801,953,242,154,1349,69150,1.950831525668836,60794,695,183,135,1013,61807,1.6389729318685586,15449,201,54,48,303,15752,1.9235652615540884,113146,1447,371,241,2059,115205,1.787248817325637,8298,114,35,25,174,8472,2.0538243626062327,7151,87,19,23,129,7280,1.771978021978022,59503,839,207,129,2602,63280,4.11188369152971,53643,608,164,112,884,54527,1.6212151778018231
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008006,Shwedaung,ရွှေတောင်,118828,2098,510,235,2843,121671,2.3366291063605953,63502,1134,270,128,1532,65034,2.3556908693913954,55326,964,240,107,1311,56637,2.314741246888077,17329,280,50,22,352,17681,1.9908376223064306,101499,1818,460,213,2491,103990,2.395422636791999,9521,155,34,15,204,9725,2.097686375321337,7808,125,16,7,148,7956,1.860231271995978,53981,979,236,113,2503,57812,4.329550958278558,47518,839,224,100,1163,48681,2.389022411207658
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008007,Thayarwady,သာယာဝတီ,148101,2055,583,365,3003,151104,1.9873729351969505,76703,1118,315,196,1629,78332,2.0796098656998416,71398,937,268,169,1374,72772,1.888088825372396,34986,570,174,85,829,35815,2.3146726232025685,113115,1485,409,280,2174,115289,1.8856959467078387,18082,315,96,40,451,18533,2.4334970053418226,16904,255,78,45,378,17282,2.187246846429811,58621,803,219,156,2506,62305,4.02214910520825,54494,682,190,124,996,55490,1.7949180032438277
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008008,Letpadan,လက်ပံတန်း,173884,2593,618,312,3523,177407,1.985829195014853,91078,1426,332,175,1933,93011,2.078248809280623,82806,1167,286,137,1590,84396,1.8839755438646382,24254,386,102,50,538,24792,2.170054856405292,149630,2207,516,262,2985,152615,1.9559021066081317,12846,232,46,30,308,13154,2.3414930819522577,11408,154,56,20,230,11638,1.9762845849802373,78232,1194,286,145,2803,82660,3.3909992741350106,71398,1013,230,117,1360,72758,1.8692102586657138
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008009,Minhla,မင်းလှ,120525,1305,411,250,1966,122491,1.60501587871762,62835,730,205,144,1079,63914,1.6882060268485777,57690,575,206,106,887,58577,1.514246205848712,11548,91,33,25,149,11697,1.2738308968111482,108977,1214,378,225,1817,110794,1.639980504359442,6220,56,24,13,93,6313,1.473150641533344,5328,35,9,12,56,5384,1.040118870728083,56615,674,181,131,2611,60212,4.336344914634957,52362,540,197,94,831,53193,1.5622356325080367
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008010,Okpho,အုတ်ဖို,124581,1416,375,290,2081,126662,1.6429552667729865,64856,775,172,154,1101,65957,1.6692693724699428,59725,641,203,136,980,60705,1.6143645498723336,11277,166,52,30,248,11525,2.1518438177874186,113304,1250,323,260,1833,115137,1.5920164673389092,6081,97,30,13,140,6221,2.250442051117184,5196,69,22,17,108,5304,2.0361990950226243,58775,678,142,141,1947,61683,3.1564612616117893,54529,572,181,119,872,55401,1.573978809046768
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008011,Zigon,ဇီးကုန်း,66159,1026,207,131,1364,67523,2.0200524265805724,34614,567,107,68,742,35356,2.098653693856771,31545,459,100,63,622,32167,1.933658718562502,14910,235,56,32,323,15233,2.120396507582223,51249,791,151,99,1041,52290,1.9908204245553642,8001,120,23,13,156,8157,1.9124678190511217,6909,115,33,19,167,7076,2.3600904465799886,26613,447,84,55,1547,28746,5.381618312112989,24636,344,67,44,455,25091,1.8133992268143957
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008012,Nattalin,နတ္တလင်း,169412,1909,503,317,2729,172141,1.5853283064464596,88558,1072,249,179,1500,90058,1.6655932843278776,80854,837,254,138,1229,82083,1.4972649635125421,18598,216,73,42,331,18929,1.7486396534418087,150814,1693,430,275,2398,153212,1.5651515547085084,10094,140,40,23,203,10297,1.9714479945615229,8504,76,33,19,128,8632,1.4828544949026876,78464,932,209,156,1883,81644,2.306354416736074,72350,761,221,119,1101,73451,1.4989584893330248
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008013,Monyo,မိုးညို,125762,1245,322,241,1808,127570,1.4172611115466018,65916,680,171,139,990,66906,1.4796879203658864,59846,565,151,102,818,60664,1.3484109191612819,9362,45,23,27,95,9457,1.0045468964787987,116400,1200,299,214,1713,118113,1.4503060628381297,4924,23,13,19,55,4979,1.1046394858405302,4438,22,10,8,40,4478,0.8932559178204555,60992,657,158,120,2232,64159,3.4788572141086984,55408,543,141,94,778,56186,1.3846865767272987
MMR111,Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008014,Gyobingauk,ကြို့ပင်ကောက်,114669,2096,429,239,2764,117433,2.353682525354883,60075,1251,235,123,1609,61684,2.6084560015563194,54594,845,194,116,1155,55749,2.07178604100522,22568,272,67,40,379,22947,1.6516320216150258,92101,1824,362,199,2385,94486,2.524183476917215,12178,152,34,19,205,12383,1.655495437293063,10390,120,33,21,174,10564,1.6471033699356306,47897,1099,201,104,2339,51640,4.5294345468628965,44204,725,161,95,981,45185,2.171074471616687
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014001,Taunggyi,တောင်ကြီး,431578,4575,1152,751,6478,438056,1.4788063626568293,221364,2563,563,366,3492,224856,1.552993916106308,210214,2012,589,385,2986,213200,1.4005628517823638,264458,2427,633,452,3512,267970,1.3105944695301712,167120,2148,519,299,2966,170086,1.7438237127100409,137693,1382,292,221,1895,139588,1.3575665529988252,126765,1045,341,231,1617,128382,1.259522362948077,83671,1181,271,145,2146,87414,2.454984327453268,83449,967,248,154,1369,84818,1.6140441887335235
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014002,Nyaungshwe,ညောင်ရွှေ,185969,2487,567,384,3438,189407,1.8151388280264191,92960,1447,269,194,1910,94870,2.013281332349531,93009,1040,298,190,1528,94537,1.616298380528259,15820,313,45,30,388,16208,2.393879565646594,170149,2174,522,354,3050,173199,1.7609801442271606,7813,189,18,14,221,8034,2.750809061488673,8007,124,27,16,167,8174,2.0430633716662587,85147,1258,251,180,2598,89434,2.9049354831495853,85002,916,271,174,1361,86363,1.5759063487836227
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014003,Hopong,ဟိုပုံး,111049,907,264,128,1299,112348,1.1562288603268416,56090,528,139,56,723,56813,1.2725960607607414,54959,379,125,72,576,55535,1.0371837579904566,22589,158,66,27,251,22840,1.0989492119089317,88460,749,198,101,1048,89508,1.170845064128346,10602,85,33,14,132,10734,1.2297372833985467,11987,73,33,13,119,12106,0.9829836444738147,45488,443,106,42,2280,48359,4.714737691019252,42972,306,92,59,457,43429,1.0522922471159823
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014004,Hsihseng,ဆီဆိုင်,150644,1774,361,253,2388,153032,1.5604579434366668,76958,1037,177,124,1338,78296,1.7088995606416677,73686,737,184,129,1050,74736,1.4049454078355812,11952,87,19,15,121,12073,1.0022363952621551,138692,1687,342,238,2267,140959,1.608269071148348,5990,40,8,6,54,6044,0.8934480476505625,5962,47,11,9,67,6029,1.1112954055398905,70968,997,169,118,1875,74127,2.5294427131814317,67724,690,173,120,983,68707,1.4307130277846507
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014005,Kalaw,ကလော,183750,1673,388,272,2333,186083,1.253741609926753,91765,907,184,135,1226,92991,1.3184071576819263,91985,766,204,137,1107,93092,1.1891462209427233,56790,696,181,130,1007,57797,1.742304963925463,126960,977,207,142,1326,128286,1.0336279874655068,28607,365,90,63,518,29125,1.778540772532189,28183,331,91,67,489,28672,1.7054966517857144,63158,542,94,72,1992,65858,3.024689483434055,63802,435,113,70,618,64420,0.9593294008072027
MMR222,Shan,ရှမ်းပြည်နယ်,MMR014006,Pindaya,ပင်းတယ,78209,801,184,109,1094,79303,1.3795190598085822,40219,460,100,56,616,40835,1.5085098567405413,37990,341,84,53,478,38468,1.2425912446708953,10562,156,23,21,200,10762,1.8583906337112062,67647,645,161,88,894,68541,1.304328795903182,5477,97,12,15,124,5601,2.2138903767184432,5085,59,11,6,76,5161,1.4725828327843442,34742,363,88,41,1200,36434,3.293626832079925,32905,282,73,47,402,33307,1.206953493259675
